Question,Answer,source,user_text,assistant_text,user_words,assistant_words,length_ratio,assistant_fkg
Are there ways to save money at the grocery store?,"Yes! Using coupons, looking at flyers for sales, or buying generic brands.",child_qa,Are there ways to save money at the grocery store?,"Yes! Using coupons, looking at flyers for sales, or buying generic brands.",10,12,1.2,7.773333333333333
Is a ball a flat shape or a solid shape?,A ball is a solid shape!  Solid shapes take up space. Flat shapes only have length and width.,child_qa,Is a ball a flat shape or a solid shape?,A ball is a solid shape!  Solid shapes take up space. Flat shapes only have length and width.,10,18,1.8,0.5166666666666693
What do you call a word that means the opposite of another word?,An antonym! Like 'hot' and 'cold' are antonyms.,child_qa,What do you call a word that means the opposite of another word?,An antonym! Like 'hot' and 'cold' are antonyms.,13,8,0.6153846153846154,-0.6699999999999982
Why do we breathe heavier during exercise?,Our muscles need more oxygen when we work hard! Breathing faster helps our bodies get more oxygen to our muscles. ,child_qa,Why do we breathe heavier during exercise?,Our muscles need more oxygen when we work hard! Breathing faster helps our bodies get more oxygen to our muscles. ,7,20,2.857142857142857,7.190000000000001
Why can't I eat candy all the time?,"Candy is a treat, but too much isn't good for our bodies. Eating lots of healthy foods gives us the energy to grow and play!",child_qa,Why can't I eat candy all the time?,"Candy is a treat, but too much isn't good for our bodies. Eating lots of healthy foods gives us the energy to grow and play!",8,25,3.125,4.861000000000001
Where can you find the Amazon rainforest?,"Mostly in Brazil, South America.",child_qa,Where can you find the Amazon rainforest?,"Mostly in Brazil, South America.",7,5,0.7142857142857143,9.96
What is lightning?,"Lightning is a giant spark of electricity in the sky, happening during a storm.",child_qa,What is lightning?,"Lightning is a giant spark of electricity in the sky, happening during a storm.",3,14,4.666666666666667,9.255714285714287
Who is a famous soccer player known for his amazing goals and skills?,Lionel Messi (or Cristiano Ronaldo) are both soccer superstars!,child_qa,Who is a famous soccer player known for his amazing goals and skills?,Lionel Messi (or Cristiano Ronaldo) are both soccer superstars!,13,9,0.6923076923076923,12.831111111111113
Is pizza a healthy food to eat every day?,"No!  Pizza can be a fun food sometimes, but it doesn't have all the healthy stuff our bodies need every day. ",child_qa,Is pizza a healthy food to eat every day?,"No!  Pizza can be a fun food sometimes, but it doesn't have all the healthy stuff our bodies need every day. ",9,21,2.3333333333333335,8.895238095238096
Do you need to wash fruits and vegetables with skins before eating them?,"Yes! Even if you're going to peel them, give them a rinse to wash away dirt and germs.",child_qa,Do you need to wash fruits and vegetables with skins before eating them?,"Yes! Even if you're going to peel them, give them a rinse to wash away dirt and germs.",13,18,1.3846153846153846,5.196666666666669
Are monsters under my bed?,Let's check together!  Sometimes our imagination plays tricks on us. Do you want to build a fort to feel extra safe and cozy?,child_qa,Are monsters under my bed?,Let's check together!  Sometimes our imagination plays tricks on us. Do you want to build a fort to feel extra safe and cozy?,5,23,4.6,4.330434782608695
Can you do 5 jumping jacks?,(Let them try!) Jumping jacks get your heart pumping and your body moving.,child_qa,Can you do 5 jumping jacks?,(Let them try!) Jumping jacks get your heart pumping and your body moving.,6,13,2.1666666666666665,2.375769230769233
Does going for a walk count as exercise?,Yes!  Even walking is good for your body.,child_qa,Does going for a walk count as exercise?,Yes!  Even walking is good for your body.,8,8,1.0,3.7550000000000026
"If you have 8 stickers and you give 5 away, how many stickers would you have left?",You would have 3 stickers left! 8 minus 5 equals 3.,child_qa,"If you have 8 stickers and you give 5 away, how many stickers would you have left?",You would have 3 stickers left! 8 minus 5 equals 3.,17,11,0.6470588235294118,1.5731818181818191
What does a red rectangle with 'Wrong Way' written on it mean? ,It means you're going the wrong direction on a street! Turn around safely.,child_qa,What does a red rectangle with 'Wrong Way' written on it mean? ,It means you're going the wrong direction on a street! Turn around safely.,12,13,1.0833333333333333,3.283461538461541
Why do we get vaccines?,Vaccines help train our bodies to fight off specific germs. It's like giving our immune system a sneak peek at the bad guys!,child_qa,Why do we get vaccines?,Vaccines help train our bodies to fight off specific germs. It's like giving our immune system a sneak peek at the bad guys!,5,23,4.6,5.312391304347827
What do you do if a recipe says 'add a tablespoon' of something?,You use a measuring spoon! Grown-ups can help you read the recipe.,child_qa,What do you do if a recipe says 'add a tablespoon' of something?,You use a measuring spoon! Grown-ups can help you read the recipe.,13,12,0.9230769230769231,3.4666666666666686
"When you make a mistake, does it mean you're not smart?",Absolutely not! Mistakes are how we learn and get better at things.,child_qa,"When you make a mistake, does it mean you're not smart?",Absolutely not! Mistakes are how we learn and get better at things.,11,12,1.0909090909090908,5.806666666666668
Is the sun a planet?,"Nope! The sun is a star, a giant ball of fiery hot gas. Planets are smaller and orbit stars.",child_qa,Is the sun a planet?,"Nope! The sun is a star, a giant ball of fiery hot gas. Planets are smaller and orbit stars.",5,19,3.8,3.641315789473687
Does eating lots of colorful fruits and veggies help your body fight off getting sick?,Yes! Healthy foods have vitamins that keep our immune system strong.,child_qa,Does eating lots of colorful fruits and veggies help your body fight off getting sick?,Yes! Healthy foods have vitamins that keep our immune system strong.,15,11,0.7333333333333333,6.936363636363637
"When you're doing a jigsaw puzzle, what's a good problem-solving strategy?","Sorting by color or shape, doing the edges first, and looking closely at the picture for clues.",child_qa,"When you're doing a jigsaw puzzle, what's a good problem-solving strategy?","Sorting by color or shape, doing the edges first, and looking closely at the picture for clues.",11,17,1.5454545454545454,7.698823529411765
Why is it important to wear a hard hat on a construction site?,To protect your head!  There are things being built and moved that could fall and hurt you.,child_qa,Why is it important to wear a hard hat on a construction site?,To protect your head!  There are things being built and moved that could fall and hurt you.,13,17,1.3076923076923077,0.9132352941176478
Is getting dressed in the morning a form of problem-solving?,"In a way! You decide what works with the weather, and what makes you feel good.",child_qa,Is getting dressed in the morning a form of problem-solving?,"In a way! You decide what works with the weather, and what makes you feel good.",10,16,1.6,0.8049999999999997
Are reusable bags better for the environment than plastic bags from the grocery store?,"Yes!  We can use them over and over, which means less trash.",child_qa,Are reusable bags better for the environment than plastic bags from the grocery store?,"Yes!  We can use them over and over, which means less trash.",14,12,0.8571428571428571,2.8566666666666656
What was life like in ancient Rome?,"They had big cities, powerful armies, gladiators fought in arenas, and rich people lived in fancy houses while many others were poor.",child_qa,What was life like in ancient Rome?,"They had big cities, powerful armies, gladiators fought in arenas, and rich people lived in fancy houses while many others were poor.",7,22,3.142857142857143,12.29909090909091
What is one of the BEST ways to fight off germs?,Washing our hands with soap and water!,child_qa,What is one of the BEST ways to fight off germs?,Washing our hands with soap and water!,11,7,0.6363636363636364,3.997142857142858
What kind of vehicles can travel on water?,"Boats, ships, and even ferries can take us across oceans, rivers, and lakes.",child_qa,What kind of vehicles can travel on water?,"Boats, ships, and even ferries can take us across oceans, rivers, and lakes.",8,13,1.625,5.818461538461541
What color is Garfield the cat?,Orange,child_qa,What color is Garfield the cat?,Orange,6,1,0.16666666666666666,8.400000000000002
What do we use to measure how much liquid is in a cup?,"We can use ounces, milliliters, or special measuring cups!",child_qa,What do we use to measure how much liquid is in a cup?,"We can use ounces, milliliters, or special measuring cups!",13,9,0.6923076923076923,8.89777777777778
"If you spill something while cooking, what should you do?",Tell a grown-up right away so they can help you clean it up safely.,child_qa,"If you spill something while cooking, what should you do?",Tell a grown-up right away so they can help you clean it up safely.,10,14,1.4,4.19857142857143
Are food allergies the same as just not liking a food?,"No!  Food allergies can make someone feel very sick, that's serious.",child_qa,Are food allergies the same as just not liking a food?,"No!  Food allergies can make someone feel very sick, that's serious.",11,11,1.0,6.936363636363637
"If reading is hard for you, does a growth mindset mean believing you CAN get better at it with practice?","Definitely!  Everyone learns at their own pace, and effort matters.",child_qa,"If reading is hard for you, does a growth mindset mean believing you CAN get better at it with practice?","Definitely!  Everyone learns at their own pace, and effort matters.",20,10,0.5,8.370000000000001
Is buying the biggest container of something ALWAYS the most responsible choice?,Not if you end up throwing some out because it goes bad!  Better to buy what you can use.,child_qa,Is buying the biggest container of something ALWAYS the most responsible choice?,Not if you end up throwing some out because it goes bad!  Better to buy what you can use.,12,19,1.5833333333333333,1.778157894736843
"I have a face, hands, and numbers, but I can't tell you how you look.  What am I?",A clock!,child_qa,"I have a face, hands, and numbers, but I can't tell you how you look.  What am I?",A clock!,18,2,0.1111111111111111,-3.01
Do vegetables from the store need to be washed?,Yes! To wash away dirt and any germs they might have picked up.,child_qa,Do vegetables from the store need to be washed?,Yes! To wash away dirt and any germs they might have picked up.,9,13,1.4444444444444444,3.0953846153846136
Can you think of a word that rhymes with 'cat'?,"Hat, bat, sat, mat...",child_qa,Can you think of a word that rhymes with 'cat'?,"Hat, bat, sat, mat...",10,4,0.4,-2.2299999999999986
Why is the wind sometimes strong and sometimes gentle?,"Wind happens when air moves from warmer places to colder places. The bigger the difference, the stronger the wind!",child_qa,Why is the wind sometimes strong and sometimes gentle?,"Wind happens when air moves from warmer places to colder places. The bigger the difference, the stronger the wind!",9,19,2.111111111111111,5.504473684210527
"If you see someone who looks lost or needs help, what should you do?",Tell a trusted grown-up!  They can help the person who needs it.,child_qa,"If you see someone who looks lost or needs help, what should you do?",Tell a trusted grown-up!  They can help the person who needs it.,14,12,0.8571428571428571,1.5
What foods change when you heat them up?,"Eggs cook and get firm, cheese melts, veggies get softer... ",child_qa,What foods change when you heat them up?,"Eggs cook and get firm, cheese melts, veggies get softer... ",8,10,1.25,2.4700000000000024
Can you name a road sign that is red and shaped like an octagon (eight sides)?,That's a stop sign!,child_qa,Can you name a road sign that is red and shaped like an octagon (eight sides)?,That's a stop sign!,16,4,0.25,-2.2299999999999986
Why do we dream?,"Scientists are still figuring that out! Dreams might help our brains process emotions, learn, or just be a fun mix of stories our brain makes up.",child_qa,Why do we dream?,"Scientists are still figuring that out! Dreams might help our brains process emotions, learn, or just be a fun mix of stories our brain makes up.",4,26,6.5,5.818461538461541
How do we turn sheep's wool into yarn for knitting a sweater?,The wool is washed and spun into long threads called yarn.,child_qa,How do we turn sheep's wool into yarn for knitting a sweater?,The wool is washed and spun into long threads called yarn.,12,11,0.9166666666666666,1.572727272727274
Which country is famous for maple syrup?,Canada,child_qa,Which country is famous for maple syrup?,Canada,7,1,0.14285714285714285,20.200000000000006
Why is it important to be on time?,Being on time shows that you respect other people and their time. It helps things run smoothly and avoids making people wait.,child_qa,Why is it important to be on time?,Being on time shows that you respect other people and their time. It helps things run smoothly and avoids making people wait.,8,22,2.75,4.790909090909089
What's a yummy topping to make plain oatmeal more exciting?,"Berries, a little honey or maple syrup, chopped nuts, or even sprinkles!",child_qa,What's a yummy topping to make plain oatmeal more exciting?,"Berries, a little honey or maple syrup, chopped nuts, or even sprinkles!",10,12,1.2,7.773333333333333
What food do we get from cows?,"Milk! (Which we can make into cheese, yogurt, and ice cream)",child_qa,What food do we get from cows?,"Milk! (Which we can make into cheese, yogurt, and ice cream)",7,11,1.5714285714285714,2.645454545454548
"If you try something to solve a problem and it doesn't work, what should you do?","Don't give up! Try a different way, or take a little break and come back to it.",child_qa,"If you try something to solve a problem and it doesn't work, what should you do?","Don't give up! Try a different way, or take a little break and come back to it.",16,17,1.0625,1.6073529411764724
Have you ever accidentally used salt instead of sugar in a recipe?  How did it taste?,Yuck!  Sweet and salty don't mix too well in baking.,child_qa,Have you ever accidentally used salt instead of sugar in a recipe?  How did it taste?,Yuck!  Sweet and salty don't mix too well in baking.,16,10,0.625,2.4700000000000024
What is a sentence?,A sentence is a group of words that express a complete thought.,child_qa,What is a sentence?,A sentence is a group of words that express a complete thought.,4,12,3.0,3.84
What do doctors and nurses do?,"They help us stay healthy, and take care of us when we're sick or hurt.",child_qa,What do doctors and nurses do?,"They help us stay healthy, and take care of us when we're sick or hurt.",6,15,2.5,2.8466666666666676
Can you name a simple machine that helps you lift heavy things?,A lever! It's like a long bar that rests on a point.  Think of a seesaw – pushing down on one side makes the other side go up!,child_qa,Can you name a simple machine that helps you lift heavy things?,A lever! It's like a long bar that rests on a point.  Think of a seesaw – pushing down on one side makes the other side go up!,12,28,2.3333333333333335,3.2231481481481516
"What sport uses a ball and a net, where you hit the ball over with your hands?",Volleyball.,child_qa,"What sport uses a ball and a net, where you hit the ball over with your hands?",Volleyball.,17,1,0.058823529411764705,20.200000000000006
What kind of animal is Scooby-Doo?,A Great Dane (a kind of dog),child_qa,What kind of animal is Scooby-Doo?,A Great Dane (a kind of dog),6,7,1.1666666666666667,-1.0599999999999987
Why might fruits and vegetables sometimes be cheaper at a farmer's market than in a big grocery store?,"They're coming directly from the grower, and didn't have to  be shipped across the country.",child_qa,Why might fruits and vegetables sometimes be cheaper at a farmer's market than in a big grocery store?,"They're coming directly from the grower, and didn't have to  be shipped across the country.",18,15,0.8333333333333334,7.566666666666666
Why is it a good idea to wear sneakers when you're playing outside?,They protect our feet and give us good grip so we don't slip.,child_qa,Why is it a good idea to wear sneakers when you're playing outside?,They protect our feet and give us good grip so we don't slip.,13,13,1.0,3.0953846153846136
Whose job is it to decide what foods are served at home?,Grown-ups!,child_qa,Whose job is it to decide what foods are served at home?,Grown-ups!,12,1,0.08333333333333333,8.400000000000002
Why do mosquitoes bite us?,Female mosquitoes (the kind that bite) need the protein in our blood to make their eggs! Itchy bites are no fun for us.,child_qa,Why do mosquitoes bite us?,Female mosquitoes (the kind that bite) need the protein in our blood to make their eggs! Itchy bites are no fun for us.,5,23,4.6,3.7732608695652203
"What is the fancy hat called that some people in Mexico wear, which is wide and colorful?",A sombrero!,child_qa,"What is the fancy hat called that some people in Mexico wear, which is wide and colorful?",A sombrero!,17,2,0.11764705882352941,8.790000000000003
What kind of fun shapes can you make sandwiches with?,"Cookie cutters! Turn a simple sandwich into stars, hearts, or dinosaurs.",child_qa,What kind of fun shapes can you make sandwiches with?,"Cookie cutters! Turn a simple sandwich into stars, hearts, or dinosaurs.",10,11,1.1,8.009090909090911
What does the word 'tiny' mean?,"It means something is very, very small.  Think of how small an ant is compared to you!",child_qa,What does the word 'tiny' mean?,"It means something is very, very small.  Think of how small an ant is compared to you!",6,17,2.8333333333333335,2.301470588235297
Can you stretch your arms up towards the sky as high as you can?,Stretching helps our muscles feel good and gets them ready to move.,child_qa,Can you stretch your arms up towards the sky as high as you can?,Stretching helps our muscles feel good and gets them ready to move.,14,12,0.8571428571428571,4.823333333333334
Is a whisper loud or quiet?,"Very quiet! If you whisper, it's almost like you're talking in a secret voice.",child_qa,Is a whisper loud or quiet?,"Very quiet! If you whisper, it's almost like you're talking in a secret voice.",6,14,2.3333333333333335,6.727142857142859
Why are some rocks shiny?,Some rocks have tiny crystals inside that catch the light and make them sparkle.,child_qa,Why are some rocks shiny?,Some rocks have tiny crystals inside that catch the light and make them sparkle.,5,14,2.8,5.041428571428572
What are some fun toppings for pancakes or waffles?,"Fruit, whipped cream, nuts, chocolate chips, syrup... so many choices!",child_qa,What are some fun toppings for pancakes or waffles?,"Fruit, whipped cream, nuts, chocolate chips, syrup... so many choices!",9,10,1.1111111111111112,2.879999999999999
Why do we wear different clothes in the summer and winter?,"To stay comfortable!  Light clothes help us stay cool in summer, and warm clothes keep us cozy in winter.",child_qa,Why do we wear different clothes in the summer and winter?,"To stay comfortable!  Light clothes help us stay cool in summer, and warm clothes keep us cozy in winter.",11,19,1.7272727272727273,3.641315789473687
How does a microwave oven heat food?,Microwaves use special waves of energy that make water molecules inside food jiggle around and get hot.,child_qa,How does a microwave oven heat food?,Microwaves use special waves of energy that make water molecules inside food jiggle around and get hot.,7,17,2.4285714285714284,10.47529411764706
What does a red light mean?,Stop!  Cars cannot go until the light turns green.,child_qa,What does a red light mean?,Stop!  Cars cannot go until the light turns green.,6,9,1.5,2.342222222222226
Why does a ball bounce?,"When a ball hits the ground, it squishes a bit, storing energy. Then, it springs back into shape, pushing off the ground and bouncing up!",child_qa,Why does a ball bounce?,"When a ball hits the ground, it squishes a bit, storing energy. Then, it springs back into shape, pushing off the ground and bouncing up!",5,25,5.0,4.388999999999999
"After we have fabric, what's the next step in making a t-shirt?",Cutting the fabric into the right shapes for the different parts of the shirt.,child_qa,"After we have fabric, what's the next step in making a t-shirt?",Cutting the fabric into the right shapes for the different parts of the shirt.,12,14,1.1666666666666667,5.884285714285717
What is an adjective?,An adjective describes a noun. It tells us what something is like.,child_qa,What is an adjective?,An adjective describes a noun. It tells us what something is like.,4,12,3.0,2.4833333333333343
Can you name something that floats on water?,"A boat, a toy duck, a leaf... lots of things can float!",child_qa,Can you name something that floats on water?,"A boat, a toy duck, a leaf... lots of things can float!",8,12,1.5,-1.4499999999999993
"When you're really hungry, is an apple or a small cookie going to fill you up more?","An apple! It has healthy stuff our bodies need, cookies are mostly sugar.",child_qa,"When you're really hungry, is an apple or a small cookie going to fill you up more?","An apple! It has healthy stuff our bodies need, cookies are mostly sugar.",17,13,0.7647058823529411,7.633846153846157
What do plants need to grow?,"Sunlight, water, and soil with nutrients.",child_qa,What do plants need to grow?,"Sunlight, water, and soil with nutrients.",6,6,1.0,6.416666666666668
Does someone make clothes all by themselves?,"It takes lots of people! Farmers, factory workers, designers, and people who sell clothes in stores.",child_qa,Does someone make clothes all by themselves?,"It takes lots of people! Farmers, factory workers, designers, and people who sell clothes in stores.",7,16,2.2857142857142856,5.230000000000004
"What word means a loud, sudden sound that might scare you?","Words like bang, crash, or boom!  Think of the sound fireworks make.",child_qa,"What word means a loud, sudden sound that might scare you?","Words like bang, crash, or boom!  Think of the sound fireworks make.",11,12,1.0909090909090908,-0.4666666666666668
What do you call your father's brother?,Your uncle!,child_qa,What do you call your father's brother?,Your uncle!,7,2,0.2857142857142857,2.890000000000004
Why do we need traffic signs?,"They keep drivers safe by telling them what to do – stop, go, or slow down!",child_qa,Why do we need traffic signs?,"They keep drivers safe by telling them what to do – stop, go, or slow down!",6,16,2.6666666666666665,3.633333333333333
What is a construction site?,That's the place where builders are working on a project.,child_qa,What is a construction site?,That's the place where builders are working on a project.,5,10,2.0,3.650000000000002
What are some different types of engineers?,"There are many!  Civil engineers (roads, bridges), mechanical engineers (machines), electrical engineers (things that use electricity), chemical engineers (who work with materials and substances)...and so many more!",child_qa,What are some different types of engineers?,"There are many!  Civil engineers (roads, bridges), mechanical engineers (machines), electrical engineers (things that use electricity), chemical engineers (who work with materials and substances)...and so many more!",7,27,3.857142857142857,12.831111111111113
Why do we sweat when we're hot?,"Sweating is our body's cooling system! When the sweat evaporates, it takes heat away from our skin, helping us cool down.",child_qa,Why do we sweat when we're hot?,"Sweating is our body's cooling system! When the sweat evaporates, it takes heat away from our skin, helping us cool down.",7,21,3.0,6.48595238095238
What color are the Minions?,Yellow,child_qa,What color are the Minions?,Yellow,5,1,0.2,8.400000000000002
Why is too much screen time bad?,"Too much time in front of screens can hurt our eyes, make it harder to sleep, and take time away from exercise and playing with others.",child_qa,Why is too much screen time bad?,"Too much time in front of screens can hurt our eyes, make it harder to sleep, and take time away from exercise and playing with others.",7,26,3.7142857142857144,9.52692307692308
Why does our heart rate go back down after exercising?,"After exercise, our muscles don't need as much oxygen, so our heart doesn't need to pump as hard.",child_qa,Why does our heart rate go back down after exercising?,"After exercise, our muscles don't need as much oxygen, so our heart doesn't need to pump as hard.",10,18,1.8,9.130000000000003
Does everyone make mistakes sometimes?,"Yes! Even grown-ups, even the smartest people in the world.",child_qa,Does everyone make mistakes sometimes?,"Yes! Even grown-ups, even the smartest people in the world.",5,10,2.0,6.010000000000002
Do you smoke/drink?,"That's a very grown-up question. Those are choices adults get to make, but it's important to know they can be harmful.  How about I teach you about taking care of your body by eating healthy!",child_qa,Do you smoke/drink?,"That's a very grown-up question. Those are choices adults get to make, but it's important to know they can be harmful.  How about I teach you about taking care of your body by eating healthy!",3,35,11.666666666666666,5.48
When is it SUPER important to wash your hands?,"Before eating, after the bathroom, after coughing or sneezing, after playing outside.",child_qa,When is it SUPER important to wash your hands?,"Before eating, after the bathroom, after coughing or sneezing, after playing outside.",9,12,1.3333333333333333,10.723333333333333
Can you name 2 green vegetables?,"Broccoli, spinach, peas, green beans, etc.",child_qa,Can you name 2 green vegetables?,"Broccoli, spinach, peas, green beans, etc.",6,6,1.0,10.350000000000001
Can you count backwards from 10?,"Yes! 10, 9, 8, 7, 6, 5, 4, 3, 2, 1!",child_qa,Can you count backwards from 10?,"Yes! 10, 9, 8, 7, 6, 5, 4, 3, 2, 1!",6,11,1.8333333333333333,0.5
What's the difference between the regular checkout line and the self-checkout at the grocery store?,"At regular checkout a cashier helps you.  At self-checkout, you scan and bag your own items.",child_qa,What's the difference between the regular checkout line and the self-checkout at the grocery store?,"At regular checkout a cashier helps you.  At self-checkout, you scan and bag your own items.",15,16,1.0666666666666667,4.492500000000003
Do you have a favorite food you'd like to learn to make yourself?,There's no wrong answer! Pizza? Pasta? The possibilities are endless!,child_qa,Do you have a favorite food you'd like to learn to make yourself?,There's no wrong answer! Pizza? Pasta? The possibilities are endless!,13,10,0.7692307692307693,7.600000000000001
Which famous baseball player was known for hitting lots of home runs?,Babe Ruth was a legendary baseball player.,child_qa,Which famous baseball player was known for hitting lots of home runs?,Babe Ruth was a legendary baseball player.,12,7,0.5833333333333334,7.368571428571428
Why is it important to walk on the sidewalk?,The sidewalk is further away from fast-moving cars and keeps us safe.,child_qa,Why is it important to walk on the sidewalk?,The sidewalk is further away from fast-moving cars and keeps us safe.,9,12,1.3333333333333333,5.806666666666668
Let's build a sculpture! What can you use?,"Can you use blocks, clay, or even boxes from the recycling bin?",child_qa,Let's build a sculpture! What can you use?,"Can you use blocks, clay, or even boxes from the recycling bin?",8,12,1.5,5.806666666666668
Why do we get goosebumps?,Tiny muscles in our skin make our hairs stand up when we're cold or scared! It's a leftover from when our ancestors were much furrier.,child_qa,Why do we get goosebumps?,Tiny muscles in our skin make our hairs stand up when we're cold or scared! It's a leftover from when our ancestors were much furrier.,5,25,5.0,6.277000000000001
Why do we have two eyes?,"Two eyes help us see depth!  This means we can tell how far away things are, which helps us move around safely.",child_qa,Why do we have two eyes?,"Two eyes help us see depth!  This means we can tell how far away things are, which helps us move around safely.",6,22,3.6666666666666665,2.109090909090913
How do you feel after reading a funny story?,Happy!  Maybe you giggled or laughed.,child_qa,How do you feel after reading a funny story?,Happy!  Maybe you giggled or laughed.,9,6,0.6666666666666666,4.450000000000003
Does food you make yourself sometimes taste even better than store-bought?,Often it does! There's a special satisfaction when you made it yourself.,child_qa,Does food you make yourself sometimes taste even better than store-bought?,Often it does! There's a special satisfaction when you made it yourself.,11,12,1.0909090909090908,4.450000000000003
"If your friends are arguing over what game to play, can you use problem-solving to help?","Yes!  Listen to everyone's ideas, maybe find a compromise, or take turns deciding.",child_qa,"If your friends are arguing over what game to play, can you use problem-solving to help?","Yes!  Listen to everyone's ideas, maybe find a compromise, or take turns deciding.",16,13,0.8125,10.356923076923078
Do you know what a bicycle is powered by?,Our own legs pedaling the bike make it move!,child_qa,Do you know what a bicycle is powered by?,Our own legs pedaling the bike make it move!,9,9,1.0,3.653333333333336
Whose job is it to learn to like lots of different healthy foods,Kids! Our tastebuds change and grow as we do.,child_qa,Whose job is it to learn to like lots of different healthy foods,Kids! Our tastebuds change and grow as we do.,13,9,0.6923076923076923,2.342222222222226
Where are the tags on your clothes usually found?,"On the inside, by your neck or side. They tell you what it's made of, and how to wash it.",child_qa,Where are the tags on your clothes usually found?,"On the inside, by your neck or side. They tell you what it's made of, and how to wash it.",9,20,2.2222222222222223,0.6999999999999993
What's a word that means the opposite of 'fast'?,Slow!  Think of how a snail moves compared to a rabbit.,child_qa,What's a word that means the opposite of 'fast'?,Slow!  Think of how a snail moves compared to a rabbit.,9,11,1.2222222222222223,2.645454545454548
Why is it important to respect people who are different from us?,Everyone deserves kindness! Having different backgrounds and ideas makes the world more interesting.,child_qa,Why is it important to respect people who are different from us?,Everyone deserves kindness! Having different backgrounds and ideas makes the world more interesting.,12,13,1.0833333333333333,9.637307692307694
What's the special tool doctors use to listen to your heartbeat?,A stethoscope!,child_qa,What's the special tool doctors use to listen to your heartbeat?,A stethoscope!,11,2,0.18181818181818182,8.790000000000003
Why can some bugs walk on water?,Their legs spread out their weight and trap tiny air bubbles. A force called surface tension on the water also helps them stay afloat!,child_qa,Why can some bugs walk on water?,Their legs spread out their weight and trap tiny air bubbles. A force called surface tension on the water also helps them stay afloat!,7,24,3.4285714285714284,4.331666666666667
"Which number is smaller, 2 or 7?",2 is smaller than 7.,child_qa,"Which number is smaller, 2 or 7?",2 is smaller than 7.,7,5,0.7142857142857143,0.5199999999999996
"Should you always follow a recipe exactly, or is it okay to experiment a little bit?","Both!  Start by following the recipe, then once you're comfortable you can try adding your own twists.",child_qa,"Should you always follow a recipe exactly, or is it okay to experiment a little bit?","Both!  Start by following the recipe, then once you're comfortable you can try adding your own twists.",16,17,1.0625,8.39294117647059
What makes popcorn pop?,"Each popcorn kernel has a tiny drop of water inside. When it gets hot, the water turns to steam, the pressure builds up, and POP!",child_qa,What makes popcorn pop?,"Each popcorn kernel has a tiny drop of water inside. When it gets hot, the water turns to steam, the pressure builds up, and POP!",4,25,6.25,4.388999999999999
Can you do push-ups against the wall?,Wall push-ups are a great way to start building arm strength.,child_qa,Can you do push-ups against the wall?,Wall push-ups are a great way to start building arm strength.,7,11,1.5714285714285714,2.645454545454548
What are some different holidays celebrated around the world?,"Diwali (Festival of Lights), Chinese New Year, Hanukkah, Christmas, and many more!",child_qa,What are some different holidays celebrated around the world?,"Diwali (Festival of Lights), Chinese New Year, Hanukkah, Christmas, and many more!",9,12,1.3333333333333333,9.740000000000002
What do you call your sister's son?,Your nephew!,child_qa,What do you call your sister's son?,Your nephew!,7,2,0.2857142857142857,2.890000000000004
What's one easy recipe you could make with minimal help?,"Smoothies, putting together a sandwich, or assembling a salad.",child_qa,What's one easy recipe you could make with minimal help?,"Smoothies, putting together a sandwich, or assembling a salad.",10,9,0.9,11.520000000000003
Why does our heart beat?,Our heart is a super strong muscle that pumps blood all around our body. The blood carries important stuff our body needs to work!,child_qa,Why does our heart beat?,Our heart is a super strong muscle that pumps blood all around our body. The blood carries important stuff our body needs to work!,5,24,4.8,6.298333333333332
Why is it important to try and understand how other people feel?,"It helps us be good friends, get along with others, and treat people with kindness.",child_qa,Why is it important to try and understand how other people feel?,"It helps us be good friends, get along with others, and treat people with kindness.",12,15,1.25,5.206666666666667
How many cups are in a pint?,There are 2 cups in one pint.,child_qa,How many cups are in a pint?,There are 2 cups in one pint.,7,7,1.0,-1.0599999999999987
How many stars are there?,"There are SO many stars, more than we could ever count! Just in our galaxy, there might be hundreds of billions of them.",child_qa,How many stars are there?,"There are SO many stars, more than we could ever count! Just in our galaxy, there might be hundreds of billions of them.",5,23,4.6,4.286304347826089
What are letters?,Letters are the small symbols we put together to make words.,child_qa,What are letters?,Letters are the small symbols we put together to make words.,3,11,3.6666666666666665,4.790909090909089
Are foods with lots of packaging good for the environment?,No.  Too much packaging creates trash.  Choose foods with less wrapping when you can.,child_qa,Are foods with lots of packaging good for the environment?,No.  Too much packaging creates trash.  Choose foods with less wrapping when you can.,10,14,1.4,2.3114285714285714
Is your brain like a muscle?,"Kind of! The more you use it and challenge it, the stronger it gets.",child_qa,Is your brain like a muscle?,"Kind of! The more you use it and challenge it, the stronger it gets.",6,14,2.3333333333333335,3.355714285714285
Can we break a bone?,"Yes, if there's enough force, our strong bones can sometimes break. But don't worry, doctors can fix them up and they'll heal strong again!",child_qa,Can we break a bone?,"Yes, if there's enough force, our strong bones can sometimes break. But don't worry, doctors can fix them up and they'll heal strong again!",5,24,4.8,3.84
What is hand-eye coordination?,"Hand-eye coordination is using your eyes and hands together to perform tasks, like catching a ball or hitting a target.",child_qa,What is hand-eye coordination?,"Hand-eye coordination is using your eyes and hands together to perform tasks, like catching a ball or hitting a target.",4,20,5.0,11.090000000000003
Who was the first woman to fly solo across the Atlantic Ocean?,Amelia Earhart,child_qa,Who was the first woman to fly solo across the Atlantic Ocean?,Amelia Earhart,12,2,0.16666666666666666,14.690000000000001
